timestamp,rpm,speed,throttle,temp,load,boost,gear,lat,lon
71.529,5335,0,62,103,62,2.0,N,0.0,0.0
71.585,5259,0,58,103,59,2.0,N,0.0,0.0
71.648,5227,0,60,103,61,2.0,N,0.0,0.0
71.721,5231,0,62,103,62,2.0,N,0.0,0.0
71.784,5175,0,58,103,59,2.0,N,0.0,0.0
71.849,5088,0,55,103,56,1.9,N,0.0,0.0
71.922,5047,0,57,103,57,1.9,N,0.0,0.0
71.970,4970,0,54,103,55,1.9,N,0.0,0.0
72.054,4866,0,51,103,52,1.9,N,0.0,0.0
72.118,4738,0,48,103,50,1.9,N,0.0,0.0
72.186,4593,0,45,103,47,1.9,N,0.0,0.0
72.246,4433,0,42,103,45,1.9,N,0.0,0.0
72.300,4262,0,39,103,42,1.8,N,0.0,0.0
72.362,4096,0,37,103,40,1.8,N,0.0,0.0
72.434,3934,0,35,103,38,1.8,N,0.0,0.0
72.511,3855,0,33,103,36,1.8,N,0.0,0.0
72.587,3769,0,31,103,35,1.8,N,0.0,0.0
72.650,3677,0,29,103,33,1.8,N,0.0,0.0
72.712,3580,0,27,103,31,1.7,N,0.0,0.0
72.791,3479,0,25,103,29,1.7,N,0.0,0.0
72.856,3372,0,23,102,27,1.7,N,0.0,0.0
72.924,3262,0,21,102,25,1.7,N,0.0,0.0
72.985,3149,0,19,102,24,1.7,N,0.0,0.0
73.048,3039,0,18,102,23,1.7,N,0.0,0.0
73.110,2934,0,17,102,22,1.6,N,0.0,0.0
73.162,2831,0,16,102,21,1.6,N,0.0,0.0
73.227,2732,0,15,102,20,1.6,N,0.0,0.0
73.291,2635,0,14,102,19,1.6,N,0.0,0.0
73.354,2541,0,13,102,18,1.6,N,0.0,0.0
73.408,2449,0,12,102,17,1.6,N,0.0,0.0
73.479,2358,0,11,102,16,1.5,N,0.0,0.0
73.545,2270,0,10,102,15,1.5,N,0.0,0.0
73.606,2183,0,9,102,14,1.5,N,0.0,0.0
73.681,2098,0,8,102,13,1.5,N,0.0,0.0
73.744,2014,0,7,102,12,1.5,N,0.0,0.0
73.807,1931,0,6,102,11,1.5,N,0.0,0.0
73.866,1849,0,5,101,10,1.5,N,0.0,0.0
73.942,1768,0,4,101,9,1.4,N,0.0,0.0
74.012,1688,0,3,101,8,1.4,N,0.0,0.0
74.080,1609,0,2,101,7,1.4,N,0.0,0.0
74.145,1530,0,1,101,6,1.4,N,0.0,0.0
74.208,1452,0,0,101,5,1.4,N,0.0,0.0
74.269,1382,0,0,101,5,1.4,N,0.0,0.0
74.332,1318,0,0,101,4,1.4,N,0.0,0.0
74.398,1262,0,0,101,4,1.4,N,0.0,0.0
74.462,1210,0,0,101,4,1.3,N,0.0,0.0
74.524,1164,0,0,101,4,1.3,N,0.0,0.0
74.588,1123,0,0,101,4,1.3,N,0.0,0.0
74.651,1085,0,0,101,4,1.3,N,0.0,0.0
74.709,1052,0,0,100,4,1.3,N,0.0,0.0
74.773,1022,0,0,100,3,1.3,N,0.0,0.0
74.836,994,0,0,100,3,1.3,N,0.0,0.0
74.907,970,0,0,100,3,1.3,N,0.0,0.0
74.969,948,0,0,100,3,1.3,N,0.0,0.0
75.037,928,0,0,100,3,1.3,N,0.0,0.0
75.100,910,0,0,100,3,1.3,N,0.0,0.0
75.205,894,0,0,100,3,1.2,N,0.0,0.0
75.264,880,0,0,100,3,1.2,N,0.0,0.0
75.281,867,0,0,100,3,1.2,N,0.0,0.0
75.345,855,0,0,100,3,1.2,N,0.0,0.0
75.406,844,0,0,100,2,1.2,N,0.0,0.0
75.478,835,0,0,99,2,1.2,N,0.0,0.0
75.533,826,0,0,99,2,1.2,N,0.0,0.0
75.601,819,0,0,99,2,1.2,N,0.0,0.0
75.672,812,0,0,99,2,1.2,N,0.0,0.0
75.719,806,0,0,99,2,1.2,N,0.0,0.0
75.782,800,0,0,99,2,1.2,N,0.0,0.0
75.851,795,0,0,99,2,1.2,N,0.0,0.0
75.919,790,0,0,99,2,1.2,N,0.0,0.0
75.969,786,0,0,99,2,1.2,N,0.0,0.0
76.035,783,0,0,99,2,1.2,N,0.0,0.0
76.102,779,0,0,99,2,1.2,N,0.0,0.0
76.168,776,0,0,99,2,1.2,N,0.0,0.0
76.218,774,0,0,99,1,1.1,N,0.0,0.0
76.287,771,0,0,98,1,1.1,N,0.0,0.0
76.351,769,0,0,98,1,1.1,N,0.0,0.0
76.418,767,0,0,98,1,1.1,N,0.0,0.0
76.485,765,0,0,98,1,1.1,N,0.0,0.0
76.551,764,0,0,98,1,1.1,N,0.0,0.0
76.618,762,0,0,98,1,1.1,N,0.0,0.0
76.685,761,0,0,98,1,1.1,N,0.0,0.0
76.734,760,0,0,98,1,1.1,N,0.0,0.0
76.801,759,0,0,98,1,1.1,N,0.0,0.0
76.861,758,0,0,98,1,1.1,N,0.0,0.0
76.932,757,0,0,98,1,1.1,N,0.0,0.0
76.992,756,0,0,98,1,1.1,N,0.0,0.0
77.049,756,0,0,98,1,1.1,N,0.0,0.0
77.114,755,0,0,98,1,1.1,N,0.0,0.0
77.176,754,0,0,98,1,1.1,N,0.0,0.0
77.242,754,0,0,97,1,1.1,N,0.0,0.0
77.300,754,0,0,97,1,1.1,N,0.0,0.0
77.366,753,0,0,97,1,1.1,N,0.0,0.0
77.435,753,0,0,97,1,1.1,N,0.0,0.0
77.499,752,0,0,97,1,1.1,N,0.0,0.0
77.550,752,0,0,97,1,1.1,N,0.0,0.0
77.613,752,0,0,97,1,1.1,N,0.0,0.0
77.677,752,0,0,97,0,1.1,N,0.0,0.0
77.734,751,0,0,97,0,1.1,N,0.0,0.0
77.800,751,0,0,97,0,1.1,N,0.0,0.0
77.864,751,0,0,97,0,1.1,N,0.0,0.0
77.934,751,0,0,97,0,1.1,N,0.0,0.0
77.999,751,0,0,97,0,1.1,N,0.0,0.0
78.047,751,0,0,97,0,1.1,N,0.0,0.0
78.110,751,0,0,97,0,1.1,N,0.0,0.0
78.172,750,0,0,97,0,1.1,N,0.0,0.0
78.243,750,0,0,97,0,1.1,N,0.0,0.0
78.301,750,0,0,97,0,1.1,N,0.0,0.0
78.366,750,0,0,96,0,1.1,N,0.0,0.0
78.433,750,0,0,96,0,1.1,N,0.0,0.0
78.511,750,0,0,96,0,1.0,N,0.0,0.0
78.558,750,0,0,96,0,1.0,N,0.0,0.0
78.614,750,0,0,96,0,1.0,N,0.0,0.0
78.682,750,0,0,96,0,1.0,N,0.0,0.0
78.738,750,0,0,96,0,1.0,N,0.0,0.0
78.799,750,0,0,96,0,1.0,N,0.0,0.0
78.865,750,0,0,96,0,1.0,N,0.0,0.0
78.932,750,0,0,96,0,1.0,N,0.0,0.0
78.985,750,0,0,96,0,1.0,N,0.0,0.0
79.055,750,0,0,96,0,1.0,N,0.0,0.0
79.119,750,0,0,96,0,1.0,N,0.0,0.0
79.181,750,0,0,96,0,1.0,N,0.0,0.0
79.247,750,0,0,96,0,1.0,N,0.0,0.0
79.298,750,0,0,96,0,1.0,N,0.0,0.0
79.365,750,0,0,96,0,1.0,N,0.0,0.0
79.432,750,0,0,96,0,1.0,N,0.0,0.0
79.498,750,0,0,96,0,1.0,N,0.0,0.0
79.548,750,0,0,96,0,1.0,N,0.0,0.0
79.615,750,0,0,96,0,1.0,N,0.0,0.0
79.682,750,0,0,95,0,1.0,N,0.0,0.0
79.748,750,0,0,95,0,1.0,N,0.0,0.0
79.798,750,0,0,95,0,1.0,N,0.0,0.0
79.864,750,0,0,95,0,1.0,N,0.0,0.0
79.931,750,0,0,95,0,1.0,N,0.0,0.0
79.998,750,0,0,95,0,1.0,N,0.0,0.0
80.050,750,0,0,95,0,1.0,N,0.0,0.0
80.114,750,0,0,95,0,1.0,N,0.0,0.0
80.181,750,0,0,95,0,1.0,N,0.0,0.0
80.247,750,0,0,95,0,1.0,N,0.0,0.0
80.314,750,0,0,95,0,1.0,N,0.0,0.0
80.380,750,0,0,95,0,1.0,N,0.0,0.0
80.447,750,0,0,95,0,1.0,N,0.0,0.0
80.514,750,0,0,95,0,1.0,N,0.0,0.0
80.564,750,0,0,95,0,1.0,N,0.0,0.0
80.630,750,0,0,95,0,1.0,N,0.0,0.0
80.697,750,0,0,95,0,1.0,N,0.0,0.0
80.763,750,0,0,95,0,1.0,N,0.0,0.0
80.813,750,0,0,95,0,1.0,N,0.0,0.0
80.879,750,0,0,95,0,1.0,N,0.0,0.0
80.946,750,0,0,95,0,1.0,N,0.0,0.0
81.013,750,0,0,95,0,1.0,N,0.0,0.0
81.080,750,0,0,95,0,1.0,N,0.0,0.0
81.146,750,0,0,95,0,1.0,N,0.0,0.0
81.213,750,0,0,95,0,1.0,N,0.0,0.0
81.279,750,0,0,95,0,1.0,N,0.0,0.0
81.329,750,0,0,95,0,1.0,N,0.0,0.0
81.396,750,0,0,95,0,1.0,N,0.0,0.0
81.463,750,0,0,94,0,1.0,N,0.0,0.0
81.529,750,0,0,94,0,1.0,N,0.0,0.0
81.579,750,0,0,94,0,1.0,N,0.0,0.0
81.646,750,0,0,94,0,1.0,N,0.0,0.0
81.712,750,0,0,94,0,1.0,N,0.0,0.0
81.779,750,0,0,94,0,1.0,N,0.0,0.0
81.829,750,0,0,94,0,1.0,N,0.0,0.0
81.895,750,0,0,94,0,1.0,N,0.0,0.0
81.962,750,0,0,94,0,1.0,N,0.0,0.0
82.029,750,0,0,94,0,1.0,N,0.0,0.0
82.095,750,0,0,94,0,1.0,N,0.0,0.0
82.162,750,0,0,94,0,1.0,N,0.0,0.0
82.228,750,0,0,94,0,1.0,N,0.0,0.0
82.295,750,0,0,94,0,1.0,N,0.0,0.0
82.345,750,0,0,94,0,1.0,N,0.0,0.0
82.412,750,0,0,94,0,1.0,N,0.0,0.0
82.478,750,0,0,94,0,1.0,N,0.0,0.0
82.545,750,0,0,94,0,1.0,N,0.0,0.0
82.595,750,0,0,94,0,1.0,N,0.0,0.0
82.661,750,0,0,94,0,1.0,N,0.0,0.0
82.728,750,0,0,94,0,1.0,N,0.0,0.0
82.795,750,0,0,94,0,1.0,N,0.0,0.0
82.844,750,0,0,94,0,1.0,N,0.0,0.0
82.911,750,0,0,94,0,1.0,N,0.0,0.0
82.978,750,0,0,94,0,1.0,N,0.0,0.0
83.044,750,0,0,94,0,1.0,N,0.0,0.0
83.111,750,0,0,94,0,1.0,N,0.0,0.0
83.177,750,0,0,94,0,1.0,N,0.0,0.0
83.244,750,0,0,94,0,1.0,N,0.0,0.0
83.311,750,0,0,94,0,1.0,N,0.0,0.0
83.373,750,0,0,94,0,1.0,N,0.0,0.0
83.427,750,0,0,94,0,1.0,N,0.0,0.0
83.494,750,0,0,94,0,1.0,N,0.0,0.0
83.560,750,0,0,94,0,1.0,N,0.0,0.0
83.610,750,0,0,94,0,1.0,N,0.0,0.0
83.677,750,0,0,94,0,1.0,N,0.0,0.0
83.744,750,0,0,94,0,1.0,N,0.0,0.0
83.810,750,0,0,94,0,1.0,N,0.0,0.0
83.861,750,0,0,93,0,1.0,N,0.0,0.0
83.928,750,0,0,93,0,1.0,N,0.0,0.0
83.987,750,0,0,93,0,1.0,N,0.0,0.0
84.060,750,0,0,93,0,1.0,N,0.0,0.0
84.111,750,0,0,93,0,1.0,N,0.0,0.0
84.175,750,0,0,93,0,1.0,N,0.0,0.0
84.244,750,0,0,93,0,1.0,N,0.0,0.0
84.309,750,0,0,93,0,1.0,N,0.0,0.0
84.361,750,0,0,93,0,1.0,N,0.0,0.0
84.426,750,0,0,93,0,1.0,N,0.0,0.0
84.485,750,0,0,93,0,1.0,N,0.0,0.0
84.548,750,0,0,93,0,1.0,N,0.0,0.0
84.611,750,0,0,93,0,1.0,N,0.0,0.0
84.675,750,0,0,93,0,1.0,N,0.0,0.0
84.738,750,0,0,93,0,1.0,N,0.0,0.0
84.801,750,0,0,93,0,1.0,N,0.0,0.0
84.873,750,0,0,93,0,1.0,N,0.0,0.0
84.937,750,0,0,93,0,1.0,N,0.0,0.0
84.999,750,0,0,93,0,1.0,N,0.0,0.0
85.062,750,0,0,93,0,1.0,N,0.0,0.0
85.124,750,0,0,93,0,1.0,N,0.0,0.0
85.188,750,0,0,93,0,1.0,N,0.0,0.0
85.259,750,0,0,93,0,1.0,N,0.0,0.0
85.322,750,0,0,93,0,1.0,N,0.0,0.0
85.374,750,0,0,93,0,1.0,N,0.0,0.0
85.438,750,0,0,93,0,1.0,N,0.0,0.0
85.504,750,0,0,93,0,1.0,N,0.0,0.0
85.579,750,0,0,93,0,1.0,N,0.0,0.0
85.655,750,0,0,93,0,1.0,N,0.0,0.0
85.711,750,0,0,93,0,1.0,N,0.0,0.0
85.770,750,0,0,93,0,1.0,N,0.0,0.0
85.832,750,0,0,93,0,1.0,N,0.0,0.0
85.902,750,0,0,93,0,1.0,N,0.0,0.0
85.965,750,0,0,93,0,1.0,N,0.0,0.0
86.019,750,0,0,93,0,1.0,N,0.0,0.0
86.083,750,0,0,93,0,1.0,N,0.0,0.0
86.147,750,0,0,93,0,1.0,N,0.0,0.0
86.203,750,0,0,93,0,1.0,N,0.0,0.0
86.266,750,0,0,93,0,1.0,N,0.0,0.0
86.329,750,0,0,93,0,1.0,N,0.0,0.0
86.391,750,0,0,93,0,1.0,N,0.0,0.0
86.456,750,0,0,93,0,1.0,N,0.0,0.0
86.523,750,0,0,93,0,1.0,N,0.0,0.0
86.593,750,0,0,93,0,1.0,N,0.0,0.0
86.674,750,0,0,93,0,1.0,N,0.0,0.0
86.738,750,0,0,93,0,1.0,N,0.0,0.0
86.806,750,0,0,93,0,1.0,N,0.0,0.0
86.866,750,0,0,93,0,1.0,N,0.0,0.0
86.933,750,0,0,93,0,1.0,N,0.0,0.0
86.997,786,0,5,93,4,1.0,N,0.0,0.0
87.058,847,0,9,93,7,1.0,N,0.0,0.0
87.129,932,0,13,93,10,1.0,N,0.0,0.0
87.194,1037,0,17,93,13,1.0,N,0.0,0.0
87.258,1160,0,21,93,16,1.0,N,0.0,0.0
87.324,1293,0,24,93,19,1.0,N,0.0,0.0
87.380,1435,0,27,93,21,1.0,N,0.0,0.0
87.459,1584,0,30,93,24,1.0,N,0.0,0.0
87.522,1739,0,33,93,26,1.0,N,0.0,0.0
87.593,1901,0,36,93,29,1.0,N,0.0,0.0
87.664,2069,0,39,93,31,1.0,N,0.0,0.0
87.730,2242,0,42,93,33,1.0,N,0.0,0.0
87.792,2411,0,44,93,35,1.0,N,0.0,0.0
87.855,2579,0,46,93,37,1.0,N,0.0,0.0
87.918,2744,0,48,93,38,1.0,N,0.0,0.0
87.976,2907,0,50,93,40,1.0,N,0.0,0.0
88.038,3068,0,52,93,42,1.1,N,0.0,0.0
88.096,3228,0,54,93,44,1.1,N,0.0,0.0
88.163,3386,0,56,93,45,1.1,N,0.0,0.0
88.226,3543,0,58,93,47,1.1,N,0.0,0.0
88.288,3698,0,60,93,49,1.1,N,0.0,0.0
88.353,3853,0,62,93,50,1.1,N,0.0,0.0
88.415,3999,0,63,93,51,1.1,N,0.0,0.0
88.493,4138,0,64,93,52,1.1,N,0.0,0.0
88.557,4403,0,65,93,53,1.1,N,0.0,0.0
88.622,4629,0,66,93,54,1.2,N,0.0,0.0
88.684,4825,0,67,94,55,1.2,N,0.0,0.0
88.750,4996,0,68,94,56,1.2,N,0.0,0.0
88.801,5147,0,69,94,57,1.2,N,0.0,0.0
88.865,5283,0,70,94,58,1.2,N,0.0,0.0
88.928,5405,0,71,94,59,1.2,N,0.0,0.0
88.991,5518,0,72,94,60,1.2,N,0.0,0.0
89.056,5623,0,73,94,61,1.3,N,0.0,0.0
89.123,5721,0,74,94,62,1.3,N,0.0,0.0
89.178,5742,0,70,94,59,1.3,N,0.0,0.0
89.239,5700,0,66,94,56,1.3,N,0.0,0.0
89.304,5609,0,62,94,53,1.3,N,0.0,0.0
89.363,5478,0,58,95,50,1.3,N,0.0,0.0
89.432,5330,0,55,95,48,1.3,N,0.0,0.0
89.493,5168,0,52,95,46,1.3,N,0.0,0.0
89.557,4995,0,49,95,43,1.3,N,0.0,0.0
89.615,4813,0,46,95,41,1.3,N,0.0,0.0
89.679,4624,0,43,95,38,1.3,N,0.0,0.0
89.745,4429,0,40,95,36,1.3,N,0.0,0.0
89.807,4244,0,38,95,34,1.3,N,0.0,0.0
89.873,4067,0,36,95,33,1.3,N,0.0,0.0
89.923,3897,0,34,95,31,1.3,N,0.0,0.0
89.989,3814,0,32,95,29,1.3,N,0.0,0.0
90.057,3725,0,30,95,28,1.3,N,0.0,0.0
90.117,3630,0,28,95,26,1.3,N,0.0,0.0
90.175,3531,0,26,95,25,1.3,N,0.0,0.0
90.238,3427,0,24,95,23,1.3,N,0.0,0.0
90.303,3318,0,22,95,21,1.3,N,0.0,0.0
90.366,3207,0,20,95,20,1.3,N,0.0,0.0
90.424,3099,0,19,95,19,1.3,N,0.0,0.0
90.486,2994,0,18,95,18,1.3,N,0.0,0.0
90.550,2893,0,17,95,17,1.3,N,0.0,0.0
90.614,2795,0,16,95,16,1.3,N,0.0,0.0
90.683,2699,0,15,95,15,1.3,N,0.0,0.0
90.742,2605,0,14,95,14,1.3,N,0.0,0.0
